pred_star_prob,pred_ext_prob,pred_gal_prob,pred_qso_prob,fuv_nuv,nuv_u,nuv_g,u_g,g_r,r_i,i_z,z_y,y_J,J_H,H_K,K_3p6,y_3p6,i_3p6,r_3p6,z_3p6,g_3p6,ir3p6_4p5,morpho_i,morpho_r,morpho_z,morpho_y,morpho_g,objid_parent,ra_parent,dec_parent,HSC_i,train_test_flag,classlabel_s1,classlabel_s2,z_spec,z_spec_s,CFHT_u
2.1821260452270508E-4,0.9997817873954773,8.474588394165039E-4,0.9991525411605835,2.0109999999999992,0.5080001678466814,0.6290004577636736,0.12100028991699219,0.13500022888183594,0.1869983673095703,0.008001327514648438,-0.05900001525878906,0.011999130249023438,0.2590007781982422,-0.07299995422363281,0.6909996795654294,0.8889996337890622,0.8380009460449216,1.024999313354492,0.8299996185302732,1.1599995422363278,0.4319999999999986,0.0030002593994140625,0.012998580932617188,9.9945068359375E-4,0.01300048828125,-0.023000717163085938,38553421745247223,36.28983618890487,-4.143984031317775,19.96405029296875,1.0,1,1,1.5588622093200684,SDSS,20.35099983215332
2.697110176086426E-4,0.9997302889823914,4.7218799591064453E-4,0.9995278120040894,999.0,999.0,999.0,0.6790008544921875,0.3659992218017578,0.3150005340576172,0.1849994659423828,0.11900138854980469,999.0,999.0,999.0,999.0,1.6869991912841797,1.9910000457763672,2.3060005798339844,1.8060005798339844,2.6719998016357422,0.28699999999999903,0.06599998474121094,-0.06299972534179688,0.061000823974609375,-0.07999992370605469,-0.069000244140625,37485104464921240,34.213113422596535,-5.847804129030481,22.848819732666016,0.0,999,999,999.0,0,24.16200065612793
3.7288665771484375E-4,0.9996271133422852,0.0010742545127868652,0.9989257454872131,999.0,999.0,999.0,1.1030006408691406,0.21500015258789062,0.05900001525878906,-0.05700111389160156,0.0279998779296875,999.0,999.0,999.0,999.0,0.505000854492188,0.47599961853027395,0.534999633789063,0.5330007324218755,0.7499997863769536,0.21399999999999864,0.0039997100830078125,0.01399993896484375,-0.031000137329101562,-0.13199996948242188,0.010999679565429688,37489914828293157,35.190885474850226,-5.8376345632350874,22.572649002075195,0.0,999,999,999.0,0,23.902000427246094
2.697110176086426E-4,0.9997302889823914,0.0013503432273864746,0.9986496567726135,999.0,999.0,999.0,1.082000732421875,0.6149997711181641,0.375,0.30500030517578125,0.2840003967285156,999.0,999.0,999.0,999.0,1.2429995117187502,1.832000213623047,2.207000213623047,1.5269999084472659,2.821999984741211,0.44200000000000017,-0.0030002593994140625,-0.10300064086914062,-0.023000717163085938,-0.03899955749511719,-0.0839996337890625,38549302871615355,34.353296538023905,-3.852042189429733,22.622526168823242,0.0,999,999,999.0,0,24.648000717163086
2.1988153457641602E-4,0.9997801184654236,0.004706442356109619,0.9952935576438904,0.9609999999999985,0.4440005950927741,0.6339992218017585,0.18999862670898438,0.2910003662109375,0.2110004425048828,0.2800006866455078,0.13399887084960938,0.22299957275390625,0.36300086975097656,0.4419994354248047,0.8470005340576172,1.8750004119873047,2.288999969482422,2.5000004119873047,2.008999282836914,2.791000778198242,0.08200000000000074,0.25300025939941406,0.14599990844726562,0.2849998474121094,0.3670005798339844,0.12000083923339844,37484971320961584,34.418440291671395,-5.507272639222243,21.67906379699707,1.0,999,999,1.0920000076293945,UDS,22.323999404907227
7.729530334472656E-4,0.9992270469665527,6.690025329589844E-4,0.999330997467041,999.0,999.0,1.4360007934570298,999.0,0.28800010681152344,0.036998748779296875,0.0,-0.13500022888183594,-0.2069988250732422,0.5039997100830078,-0.1550006866455078,0.9020003814697262,1.044000579833984,0.909000350952148,0.9459990997314449,0.909000350952148,1.2339992065429684,0.4239999999999995,0.010000228881835938,-0.023000717163085938,0.010000228881835938,0.09000015258789062,-0.01200103759765625,37485259083760791,33.94525208004916,-5.0860118126341085,20.148609161376953,0.0,999,999,999.0,0,999.0
2.3025274276733398E-4,0.9997697472572327,0.009494006633758545,0.9905059933662415,999.0,-0.11099981689453031,0.6320002136230478,0.7430000305175781,0.26000022888183594,0.654998779296875,0.17100143432617188,0.1659984588623047,0.3640003204345703,0.3540000915527344,0.33699989318847656,0.6390005798339828,1.694000885009764,2.0310007781982407,2.6859995574951157,1.8599993438720688,2.9459997863769516,0.043000000000002814,0.27700042724609375,0.16699981689453125,0.3120002746582031,0.38800048828125,0.08699989318847656,38549294281686094,34.39970982294583,-4.266626934202019,21.553871154785156,1.0,999,999,999.0,0,23.16699981689453
8.443593978881836E-4,0.9991556406021118,4.151463508605957E-4,0.9995848536491394,999.0,999.0,0.9480008392333978,999.0,0.3129997253417969,0.007999420166015625,-0.034999847412109375,0.1359996795654297,999.0,999.0,999.0,999.0,1.27000018310547,1.3710000152587902,1.3789994354248059,1.4059998626708996,1.6919991607666027,0.3049999999999997,0.033000946044921875,-0.006000518798828125,0.03999900817871094,0.04400062561035156,-0.0410003662109375,38553992975898417,35.48979921399257,-3.212502568282254,20.987384796142578,0.0,1,1,1.172136902809143,SDSS,999.0
1.8137693405151367E-4,0.9998186230659485,6.914138793945312E-4,0.9993085861206055,999.0,999.0,999.0,-0.14500045776367188,0.006999969482421875,0.1490001678466797,0.29000091552734375,-0.07100105285644531,-0.3789997100830078,0.33300018310546875,0.36100006103515625,0.5679996795654283,0.8830002136230455,1.102000076293944,1.2510002441406236,0.8119991607666002,1.2580002136230455,0.3689999999999998,0.05500030517578125,0.06699943542480469,0.034999847412109375,0.02700042724609375,0.048999786376953125,38554100350094034,35.294668183021756,-4.383192883640419,22.341320037841797,1.0,1,1,2.0759224891662598,SDSS,22.305999755859375
0.002877533435821533,0.9971224665641785,0.01876932382583618,0.9812306761741638,999.0,999.0,999.0,1.6040000915527344,0.9840011596679688,0.4270000457763672,0.2069988250732422,0.13000106811523438,-0.1550006866455078,0.1340007781982422,-0.1470012664794922,0.20200070190429642,0.03399952697753861,0.37099942016601517,0.7979994659423824,0.16400059509277298,1.782000625610351,0.007999999999999119,0.01599884033203125,0.03199958801269531,0.022001266479492188,0.04399871826171875,0.022001266479492188,37493930622732764,37.11279029539676,-4.553187385532377,21.44567108154297,1.0,999,999,999.0,0,24.398000717163086
0.0012646317481994629,0.9987353682518005,0.0016609430313110352,0.998339056968689,999.0,999.0,999.0,0.7150001525878906,0.25300025939941406,0.06299972534179688,0.0110015869140625,0.019998550415039062,999.0,999.0,999.0,999.0,0.025000518798826477,0.05600065612792804,0.11900038146972491,0.04499906921386554,0.372000640869139,0.10000000000000142,0.0030002593994140625,0.006999969482421875,-0.005001068115234375,0.022001266479492188,-0.01599884033203125,37489773094394876,35.35047355114919,-5.867678209352388,20.962024688720703,0.0,999,999,999.0,0,21.94300079345703
2.148747444152832E-4,0.9997851252555847,0.01955580711364746,0.9804441928863525,999.0,999.0,999.0,0.43400001525878906,0.16899871826171875,0.046001434326171875,0.1379985809326172,0.034000396728515625,0.2539997100830078,0.1359996795654297,0.19099998474121094,0.38500080871581943,0.9660001831054679,1.1379991607666007,1.1840005950927726,1.0000005798339835,1.3529993133544913,0.030000000000001137,0.0989990234375,-0.012998580932617188,0.05900001525878906,0.0970001220703125,-0.0030002593994140625,37494050881799502,36.97410654374668,-5.274893487860798,22.929920196533203,1.0,999,999,999.0,0,23.52899932861328
2.1821260452270508E-4,0.9997817873954773,4.830360412597656E-4,0.9995169639587402,1.9170000000000016,0.5820003204345703,0.6529994659423828,0.0709991455078125,0.10600090026855469,0.20400047302246094,-0.0670013427734375,-0.10599899291992188,-0.207000732421875,0.2889995574951172,0.0970001220703125,1.0280005493164062,1.2069994964599609,1.0339991607666015,1.2379996337890624,1.101000503540039,1.344000534057617,0.6119999999999983,-0.009000778198242188,-0.03800010681152344,-0.018999099731445312,0.055999755859375,-0.018999099731445312,38549431720628000,34.12867663279269,-4.347655373751864,19.672496795654297,0.0,1,1,1.529,SDSS,20.01099967956543
1.8030405044555664E-4,0.9998196959495544,4.918575286865234E-4,0.9995081424713135,999.0,999.0,999.0,0.4250011444091797,9.9945068359375E-4,0.4230003356933594,-0.010000228881835938,0.13899993896484375,-0.15200042724609375,0.1900005340576172,0.37800025939941406,0.6949994506835928,1.1109998168945303,1.2399995269775381,1.6629998626708975,1.249999755859374,1.6639993133544912,0.25,0.04199981689453125,0.06299972534179688,0.042999267578125,0.05100059509277344,0.03199958801269531,37489390842318905,35.80270964919505,-4.570589678594567,22.226764678955078,1.0,999,999,999.0,0,23.020000457763672
4.4482946395874023E-4,0.9995551705360413,0.002091050148010254,0.9979089498519897,999.0,999.0,999.0,-0.36100006103515625,0.39999961853027344,0.05900001525878906,0.019001007080078125,0.2089996337890625,999.0,999.0,999.0,999.0,1.573999588012697,1.8020002288818375,1.8610002441406266,1.7829992218017594,2.2609998626709,0.1479999999999997,0.047000885009765625,-0.04500007629394531,0.09399986267089844,0.10499954223632812,-0.016000747680664062,38549573454548597,34.06228442292568,-4.107373754574431,21.42776107788086,0.0,1,1,1.145,SDSS,21.482999801635742
2.1642446517944336E-4,0.9997835755348206,0.001008450984954834,0.9989915490150452,1.283999999999999,1.6300005340576185,1.5929998779296888,-0.03700065612792969,-0.030000686645507812,0.20100021362304688,-0.07399940490722656,-0.04400062561035156,-0.3299999237060547,0.0020008087158203125,0.23399925231933594,0.9260004882812503,0.8320006256103518,0.7140005950927737,0.9150008087158206,0.7880000000000003,0.8850001220703128,0.48499999999999943,-0.007999420166015625,0.04500007629394531,0.010000228881835938,0.006000518798828125,-0.0049991607666015625,38558506986537621,36.849192396515626,-4.037480023071737,19.857126235961914,1.0,1,1,1.825,SDSS,19.934999465942383
2.525448799133301E-4,0.9997474551200867,0.0022623538970947266,0.9977376461029053,999.0,999.0,999.0,1.4060001373291016,0.7319984436035156,0.6650009155273438,0.20299911499023438,0.09200096130371094,0.1100006103515625,0.12199974060058594,0.3419990539550781,1.105000289916994,1.6789996948242205,1.9739997711181658,2.6390006866455096,1.7710006561279314,3.370999130249025,0.3879999999999981,0.06299972534179688,0.06300163269042969,0.06299972534179688,0.09599876403808594,0.06299972534179688,37489115964399247,36.22630309649918,-4.7199656545210935,21.543354034423828,1.0,1,1,1.825,SDSS,24.292999267578125
0.004917621612548828,0.9950823783874512,0.01159965991973877,0.9884003400802612,999.0,999.0,999.0,999.0,1.190999984741211,0.5389995574951172,0.28999900817871094,0.08800125122070312,-0.02500152587890625,0.04900169372558594,-0.1770000457763672,0.2339992828369155,0.08099940490722801,0.4589996643066421,0.9979992218017593,0.16900065612793114,2.18899920654297,0.1839999999999975,-0.005001068115234375,-0.08100128173828125,-0.036998748779296875,-0.04199981689453125,-0.1270008087158203,37494184025804163,36.8419415184048,-5.47450184934093,22.38330841064453,1.0,999,999,999.0,0,999.0
2.3978948593139648E-4,0.9997602105140686,0.0014392733573913574,0.9985607266426086,999.0,999.0,999.0,-0.1100006103515625,-0.1379985809326172,0.12799835205078125,0.3390007019042969,-0.33099937438964844,999.0,999.0,999.0,999.0,1.3979996185302745,1.406000946044923,1.5339992980957042,1.067000244140626,1.396000717163087,0.45899999999999963,0.01300048828125,0.09799957275390625,0.0410003662109375,0.02899932861328125,-0.00299835205078125,37488952755621439,36.438824753753934,-5.7517768274580545,22.969799041748047,0.0,999,999,999.0,0,22.788000106811523
4.5245885848999023E-4,0.99954754114151,0.004223883152008057,0.9957761168479919,999.0,999.0,999.0,0.5450000762939453,0.4939994812011719,0.1509990692138672,0.26200103759765625,0.3689994812011719,999.0,999.0,999.0,999.0,0.6220000457763675,1.2530005645751956,1.4039996337890628,0.9909995269775393,1.8979991149902347,0.39099999999999824,0.01399993896484375,9.9945068359375E-4,0.05500030517578125,0.0279998779296875,-0.0670013427734375,37488952755621060,36.4055305522203,-5.761252813291571,22.117557525634766,0.0,999,999,999.0,0,23.24799919128418
2.1821260452270508E-4,0.9997817873954773,3.349781036376953E-4,0.9996650218963623,0.911999999999999,0.7360003814697258,1.3820002899169914,0.6459999084472656,0.2689990997314453,0.020999908447265625,0.024000167846679688,-0.05200004577636719,-0.35899925231933594,0.37599945068359375,0.06599998474121094,0.9240003967285162,1.007000579833985,0.9790007019042974,1.000000610351563,0.9550005340576178,1.2689997100830084,0.28699999999999903,0.017000198364257812,0.015001296997070312,0.010999679565429688,0.07200050354003906,-0.03199958801269531,38558644425482625,36.717241514496926,-4.099204635565548,19.896610260009766,1.0,1,1,1.43,SDSS,20.774999618530273
2.383589744567871E-4,0.9997616410255432,0.0021233558654785156,0.9978766441345215,999.0,999.0,999.0,0.37400054931640625,0.03399848937988281,0.38700103759765625,-0.0030002593994140625,0.15999984741210938,999.0,999.0,999.0,999.0,0.8200001220703115,0.9769997100830068,1.364000747680663,0.9799999694824209,1.3979992370605459,0.2890000000000015,-0.05800056457519531,-0.026998519897460938,-0.05699920654296875,-0.024999618530273438,-0.0540008544921875,37489231928517339,36.155103282583575,-5.575036740442219,22.05680274963379,1.0,1,1,1.82,SDSS,22.798999786376953
2.6160478591918945E-4,0.9997383952140808,0.0011942386627197266,0.9988057613372803,999.0,999.0,999.0,1.5670013427734375,0.48200035095214844,0.0970001220703125,0.2479991912841797,0.10000038146972656,999.0,999.0,999.0,999.0,1.0669995269775399,1.414999099731446,1.5119992218017586,1.1669999084472664,1.993999572753907,0.03500000000000014,0.0039997100830078125,-0.0030002593994140625,0.0,0.05999946594238281,-0.0279998779296875,37489231928517370,36.134020569840665,-5.575354777491958,21.071834564208984,1.0,999,999,999.0,0,23.165000915527344
4.5245885848999023E-4,0.99954754114151,0.001071155071258545,0.9989288449287415,999.0,999.0,999.0,0.9939994812011719,0.2569999694824219,0.08699989318847656,0.29000091552734375,0.20100021362304688,999.0,999.0,999.0,999.0,0.49899963378906165,0.9900007629394523,1.0770006561279288,0.6999998474121085,1.3340006256103507,0.28500000000000014,0.02500152587890625,-0.035999298095703125,-0.0410003662109375,-0.09000015258789062,-0.018999099731445312,36430011388938323,35.30889154177494,-6.175396096969489,22.0032958984375,0.0,999,999,999.0,0,23.288000106811523
4.1681528091430664E-4,0.9995831847190857,8.037686347961426E-4,0.9991962313652039,999.0,999.0,999.0,1.9799995422363281,0.19700050354003906,0.05200004577636719,-0.0410003662109375,0.06299972534179688,999.0,999.0,999.0,999.0,0.31200015258789193,0.3339995117187513,0.3859995574951185,0.3749998779296888,0.5830000610351576,0.23499999999999943,0.024000167846679688,-0.0010013580322265625,0.017000198364257812,-0.009000778198242188,0.0049991607666015625,38549161137696854,34.6282714934815,-4.051630319008007,21.02993392944336,1.0,1,1,3.2631049156188965,SDSS,23.215999603271484
4.875659942626953E-4,0.9995124340057373,0.005730867385864258,0.9942691326141357,999.0,999.0,999.0,-0.4589996337890625,0.08800125122070312,0.7789993286132812,0.11300086975097656,-0.24500083923339844,999.0,999.0,999.0,999.0,2.110999938964845,1.9789999694824232,2.7579992980957044,1.8659990997314466,2.8460005493164076,0.3509999999999991,-0.007999420166015625,0.23600006103515625,0.07699966430664062,0.23200035095214844,0.07600021362304688,37493776003891981,37.31334077204438,-5.1373399867893585,22.69571304321289,0.0,999,999,999.0,0,23.040000915527344
5.521178245544434E-4,0.9994478821754456,0.006079912185668945,0.993920087814331,999.0,999.0,999.0,-0.37400054931640625,0.31800079345703125,0.1789989471435547,0.03700065612792969,0.02700042724609375,999.0,999.0,999.0,999.0,2.6299995574951183,2.6940006408691417,2.8729995880126964,2.656999984741212,3.1910003814697276,0.26200000000000045,0.30300140380859375,0.1789989471435547,0.3129997253417969,0.6259994506835938,0.17200088500976562,37489773094392850,35.30023878236327,-5.907715471483571,21.651836395263672,0.0,1,1,1.502,SDSS,21.72599983215332
3.7288665771484375E-4,0.9996271133422852,0.006436347961425781,0.9935636520385742,999.0,999.0,999.0,1.0200004577636719,-0.03700065612792969,0.023000717163085938,0.11999893188476562,0.10400009155273438,999.0,999.0,999.0,999.0,0.6300006866455092,0.8539997100830092,0.8770004272460952,0.7340007781982436,0.8399997711181655,0.17999999999999972,0.0279998779296875,0.04500007629394531,0.11100006103515625,0.11700057983398438,0.023000717163085938,38553426040223559,36.19160734690296,-3.8256288122593145,22.311073303222656,0.0,999,999,999.0,0,23.260000228881836
3.7288665771484375E-4,0.9996271133422852,0.019988417625427246,0.9800115823745728,999.0,999.0,999.0,1.1710014343261719,0.5609989166259766,0.20000076293945312,0.12299919128417969,0.10499954223632812,999.0,999.0,999.0,999.0,0.09200067138671741,0.3199994049072252,0.5200001678466784,0.19700021362304554,1.080999084472655,-0.0779999999999994,0.04099845886230469,-0.07399940490722656,0.033000946044921875,-0.0149993896484375,-0.05800056457519531,37485104464936857,34.26358914548,-5.845494426076482,21.372270584106445,0.0,999,999,999.0,0,23.256000518798828
2.383589744567871E-4,0.9997616410255432,0.038241446018218994,0.961758553981781,999.0,999.0,999.0,0.020000457763671875,0.3000011444091797,-0.13700103759765625,0.34799957275390625,0.1660003662109375,999.0,999.0,999.0,999.0,1.4600004272460936,1.9740003662109373,1.836999328613281,1.626000793457031,2.1370004730224608,0.054999999999999716,0.17099952697753906,-0.006000518798828125,0.16700172424316406,0.15400123596191406,0.07999992370605469,38549302871611834,34.37071634470808,-3.9185638607916267,22.711986541748047,1.0,999,999,999.0,0,22.849000930786133
2.383589744567871E-4,0.9997616410255432,0.00119781494140625,0.9988021850585938,999.0,999.0,999.0,0.20000076293945312,0.3419990539550781,0.11199951171875,0.17400169372558594,0.17799949645996094,999.0,999.0,999.0,999.0,1.3529995574951172,1.7050007476806641,1.8170002593994141,1.5309990539550782,2.1589993133544922,0.23600000000000065,0.08300018310546875,-0.006000518798828125,0.09799957275390625,-0.0010013580322265625,0.02899932861328125,37484829587033330,34.58730466504392,-5.783768188314056,22.44127655029297,0.0,999,999,999.0,0,23.045000076293945
3.319978713989258E-4,0.9996680021286011,0.001121819019317627,0.9988781809806824,999.0,999.0,999.0,0.6690006256103516,-0.0970001220703125,-0.006999969482421875,0.1719989776611328,0.180999755859375,-0.23399925231933594,0.0709991455078125,0.23000144958496094,0.1649990997314461,0.2320004425048836,0.5849991760253914,0.5779992065429695,0.4130001983642586,0.48099908447265705,0.22299999999999898,0.010999679565429688,0.019998550415039062,-0.0030002593994140625,0.01200103759765625,-0.009000778198242188,37489249108386353,36.0561588932203,-4.869546020417011,20.868282318115234,1.0,1,1,2.489,SDSS,21.378999710083008
1.9782781600952148E-4,0.9998021721839905,0.0095292329788208,0.9904707670211792,999.0,999.0,999.0,-0.05699920654296875,-0.047000885009765625,0.41300010681152344,0.07999992370605469,0.0540008544921875,-0.32200050354003906,0.17399978637695312,0.46899986267089844,0.5360008392333988,0.8569999847412113,0.9910007629394535,1.404000869750977,0.9110008392333988,1.3569999847412113,0.19699999999999918,-0.012998580932617188,-0.037998199462890625,-0.042999267578125,0.034999847412109375,-0.05800056457519531,37484559004105342,34.95487638430425,-5.490515819980958,21.11985969543457,1.0,999,999,999.0,0,21.384000778198242
2.8771162033081055E-4,0.9997122883796692,0.0016455650329589844,0.998354434967041,999.0,1.242999664306641,1.6030002746582035,0.3600006103515625,0.06699943542480469,0.09200096130371094,0.12299919128417969,-0.023000717163085938,-0.14699935913085938,0.14100074768066406,-0.13899993896484375,0.580999404907228,0.43600085449218895,0.5359993286132827,0.6280002899169936,0.413000137329103,0.6949997253417983,0.5109999999999992,0.06599998474121094,0.03199958801269531,-0.0020008087158203125,-0.0049991607666015625,-0.007999420166015625,38554104645054688,35.358736823717265,-4.2806068097496555,18.573474884033203,1.0,1,1,1.705,SDSS,19.04800033569336
2.040266990661621E-4,0.9997959733009338,0.0021266937255859375,0.9978733062744141,999.0,999.0,999.0,0.5459995269775391,0.1270008087158203,0.4459991455078125,0.23400115966796875,0.18899917602539062,0.22100067138671875,0.3509998321533203,0.4230003356933594,0.7249995880126967,1.7200004272460951,2.1430007629394545,2.588999908447267,1.9089996032714858,2.7160007171630873,0.13299999999999912,0.16300010681152344,0.16699981689453125,0.17599868774414062,0.1750011444091797,-0.01399993896484375,37494063766727671,37.04265828393242,-4.619516948636252,22.39055633544922,1.0,999,999,999.0,0,23.444000244140625
5.703568458557129E-4,0.9994296431541443,0.001103043556213379,0.9988969564437866,2.285,0.6330003814697278,0.32599926757812625,-0.30700111389160156,0.15600013732910156,0.319000244140625,-0.27700042724609375,0.09000015258789062,999.0,999.0,999.0,999.0,1.4210006256103505,1.2340003509521473,1.5530005950927723,1.511000778198241,1.709000732421874,0.6070000000000029,-0.12599945068359375,-0.11499977111816406,-0.10999870300292969,-0.08300018310546875,-0.09499931335449219,37490056562230815,35.01056309995517,-5.669760880016431,20.899829864501953,1.0,1,1,1.671,SDSS,21.024999618530273
7.49051570892334E-4,0.9992509484291077,0.0010887384414672852,0.9989112615585327,0.8100000000000023,0.35599920654296824,-0.05999925231933645,-0.4159984588623047,0.4009990692138672,0.1620006561279297,0.08799934387207031,0.048999786376953125,-0.09499931335449219,0.5930004119873047,-0.30700111389160156,1.0740004119873063,1.2650003967285173,1.4019995269775407,1.5640001831054704,1.3140001831054704,1.9649992523193376,0.4549999999999983,0.08699989318847656,-0.0019989013671875,0.08099937438964844,0.0839996337890625,0.01399993896484375,37494059471736224,37.093341197185495,-4.833114692270176,22.491809844970703,1.0,999,999,999.0,0,22.56800079345703
1.5151500701904297E-4,0.999848484992981,0.0014129877090454102,0.9985870122909546,999.0,999.0,999.0,0.5459995269775391,0.2180004119873047,-0.15900039672851562,0.20400047302246094,0.2129993438720703,0.2550010681152344,0.3959999084472656,0.45999908447265625,0.9260004272460947,2.037000488281251,2.454000305175782,2.2949999084472665,2.249999832153321,2.513000320434571,0.01699999999999946,0.3509998321533203,0.2049999237060547,0.4780006408691406,0.5179996490478516,0.13700103759765625,37489098784510837,36.288572851428434,-5.351531286712421,21.607746124267578,1.0,1,1,1.12,SDSS,22.15999984741211
2.1690130233764648E-4,0.9997830986976624,9.075403213500977E-4,0.9990924596786499,999.0,999.0,999.0,0.2670001983642578,0.08499908447265625,-0.1420001983642578,0.24200057983398438,0.2030010223388672,0.069000244140625,0.2759990692138672,-0.03199958801269531,0.6689996032714838,0.9819993286132807,1.4270009307861322,1.2850007324218744,1.1850003509521478,1.3699998168945307,0.36400000000000077,0.09000015258789062,0.08400154113769531,0.06299972534179688,0.03399848937988281,0.0709991455078125,38554100350089965,35.344605651403576,-4.423913398286377,22.901273727416992,1.0,999,999,999.0,0,23.05900001525879
2.040266990661621E-4,0.9997959733009338,0.009457290172576904,0.9905427098274231,999.0,999.0,999.0,0.4960002899169922,0.4009990692138672,0.0970001220703125,0.25300025939941406,0.23200035095214844,0.10999870300292969,0.4740009307861328,0.3810005187988281,0.7809992370605485,1.7459993896484391,2.2310000000000016,2.328000122070314,1.9779997406005876,2.7289991912841813,-0.08900000000000219,0.08900070190429688,0.048999786376953125,0.13800048828125,0.19699859619140625,0.03199958801269531,38553834062114794,35.706739784275165,-4.090715915352593,22.42495346069336,1.0,999,999,999.0,0,23.368999481201172
0.0022045373916625977,0.9977954626083374,0.0018108487129211426,0.9981891512870789,999.0,999.0,999.0,0.6219997406005859,0.1770000457763672,-0.026998519897460938,0.14899826049804688,0.08600044250488281,999.0,999.0,999.0,999.0,-0.042999496459959374,0.1919992065429703,0.16500068664550938,0.04300094604492344,0.34200073242187656,0.17299999999999827,-0.005001068115234375,0.033000946044921875,-0.026998519897460938,-0.09799957275390625,0.010000228881835938,38549298576651721,34.478457593349226,-4.003103303342927,19.727985382080078,1.0,1,1,2.571,SDSS,20.45400047302246
7.407069206237793E-4,0.9992592930793762,0.002353370189666748,0.9976466298103333,999.0,999.0,999.0,-0.22900009155273438,-0.0410003662109375,0.10599899291992188,0.2240009307861328,-0.17300033569335938,999.0,999.0,999.0,999.0,0.0909999542236335,0.14200054931640693,0.2479995422363288,-0.08200038146972588,0.2069991760253913,0.2859999999999978,0.005001068115234375,-0.04199981689453125,0.008998870849609375,0.02700042724609375,-0.01300048828125,38549161137693904,34.66136832893761,-4.090796547431524,20.665599822998047,1.0,1,1,2.168,SDSS,20.459999084472656
1.9782781600952148E-4,0.9998021721839905,0.0012812614440917969,0.9987187385559082,999.0,999.0,999.0,0.5569992065429688,-0.08300018310546875,0.5540008544921875,0.3169994354248047,0.005001068115234375,-0.030000686645507812,0.22500038146972656,0.30500030517578125,0.7129993438720703,1.2129993438720703,1.5349998474121094,2.089000701904297,1.2180004119873047,2.006000518798828,0.21399999999999864,0.03999900817871094,0.020000457763671875,0.030000686645507812,0.05200004577636719,0.017000198364257812,38553550594279114,36.11029129869669,-4.385936144305054,21.960430145263672,1.0,1,1,1.944,SDSS,22.937999725341797
8.153319358825684E-4,0.9991846680641174,0.0377923846244812,0.9622076153755188,999.0,999.0,999.0,999.0,0.6259994506835938,0.3000011444091797,0.1719989776611328,0.24699974060058594,999.0,999.0,999.0,999.0,1.81700050354004,2.235999221801759,2.5360003662109385,2.064000244140626,3.1619998168945322,0.14999999999999858,0.20199966430664062,0.2259998321533203,0.21500015258789062,0.28100013732910156,0.1639995574951172,38553434630146033,36.171729226105754,-3.482306723806844,22.41777801513672,0.0,999,999,999.0,0,999.0
4.526972770690918E-4,0.9995473027229309,0.00672459602355957,0.9932754039764404,999.0,999.0,999.0,0.2089996337890625,0.020000457763671875,0.09799957275390625,0.23600006103515625,0.125,-0.17399978637695312,0.0020008087158203125,-0.16500091552734375,0.4180000762939464,0.08100018310546986,0.4420002441406261,0.5399998168945324,0.20600018310546986,0.5600002746582042,0.2959999999999994,0.04500007629394531,0.1359996795654297,0.006999969482421875,0.0039997100830078125,0.009000778198242188,38558369547581424,36.91900926903724,-4.0475457728464495,18.37480926513672,1.0,1,1,2.61,SDSS,18.645999908447266
9.552836418151855E-4,0.9990447163581848,0.0021295547485351562,0.9978704452514648,999.0,999.0,999.0,999.0,0.08800125122070312,0.3339996337890625,0.2629985809326172,0.2550010681152344,999.0,999.0,999.0,999.0,2.4029997711181643,2.920999420166016,3.2549990539550784,2.6580008392333987,3.3430003051757815,0.28000000000000114,0.10400009155273438,0.07299995422363281,0.06800079345703125,0.1289997100830078,0.07800102233886719,38553434630143687,36.324926533027806,-3.562869027675947,22.810760498046875,0.0,999,999,999.0,0,999.0
3.0434131622314453E-4,0.9996956586837769,0.04866170883178711,0.9513382911682129,999.0,0.25700019836425625,0.7069990539550766,0.4499988555908203,0.8420009613037109,0.7779998779296875,0.33099937438964844,0.2180004119873047,999.0,999.0,999.0,999.0,1.7040003204345702,2.2530001068115233,3.030999984741211,1.9220007324218749,3.8730009460449217,0.49599999999999866,0.07500076293945312,0.10799980163574219,0.07999992370605469,0.10300064086914062,0.108001708984375,38558653015412551,36.6269418935703,-3.7763377459855954,21.345035552978516,0.0,999,999,999.0,0,23.357999801635742
9.264945983886719E-4,0.9990735054016113,8.816123008728027E-4,0.9991183876991272,999.0,999.0,999.0,999.0,0.36300086975097656,0.38699913024902344,0.23999977111816406,0.03700065612792969,999.0,999.0,999.0,999.0,1.1170000000000009,1.3940004272460946,1.780999557495118,1.1540006561279306,2.1440004272460946,0.3409999999999975,-0.03999900817871094,0.048999786376953125,0.0,0.048999786376953125,0.07100105285644531,38553434630132087,36.24507619794825,-3.4531280064795418,22.703086853027344,0.0,999,999,999.0,0,999.0
0.0012108683586120605,0.9987891316413879,9.551644325256348E-4,0.9990448355674744,1.0539999999999985,999.0,0.39399992370605474,999.0,0.22699928283691406,0.22100067138671875,-0.11599922180175781,0.0,999.0,999.0,999.0,999.0,0.605999343872071,0.4900001220703132,0.7110007934570319,0.605999343872071,0.938000076293946,0.3769999999999989,-0.01300048828125,0.02700042724609375,-0.029001235961914062,-0.031000137329101562,0.0,38554117529932211,35.285191465895394,-3.698659960595943,21.51845932006836,0.0,1,1,1.543,SDSS,999.0
